url,ai_label,views,likes,comments,shares,hashtags,publishedAt,creatorname,country,platform
https://www.tiktok.com/@aeffchenzeit/video/7625163642991807777,1,13300,158,13,464,"['#ostern', '#gutenmorgen', '#gutenmorgenwelt', '#lustig', '#affe']",2026-04-05 08:49:31,@aeffchenzeit,DE,tiktok
https://www.tiktok.com/@fussballsatire/video/7559112077756026115,1,1600000,116800,686,70800,"['#fyp', '#fussball', '#ki', '#foryou', '#viral']",2025-10-09 08:55:37,@fussballsatire,DE,tiktok
https://www.tiktok.com/@m1ar2ek/video/7392711690363620641,1,42400,3077,32,308,"['#fyp', '#tiktok', '#Wahrheit', '#foryou']",2024-07-17 22:57:06,@m1ar2ek,DE,tiktok
https://www.tiktok.com/@marie_louwyn/video/7490533511427034370,1,60200,405,66,162,"['#osterhase', '#Ostern2025', '#Eiersuche', '#Hasenzauber', '#Kinderfreude', '#PixarStyle', '#Kurzfilm', '#Ostergeschichte', '#Feierabend', '#märchen', '#AIAnimation', '#TikTokStory', '#Frühlingszauber', '#spring', '#eastern', '#ostern', '#rabbitsoftiktok', '#eltern', '#fyp', '#parents', '#kidstiktok', '#mum', '#mumsoftiktok', '#mama', '#papa', '#dadsoftiktok', '#baby', '#easteregg', '#ostercountdown', '#ostereier', '#marielouwyn']",2025-04-07 13:35:45,@marie_louwyn,DE,tiktok
https://www.tiktok.com/@fast_haze/video/7446418985802878230,1,184500,5416,186,807,"['#eroller', '#escooter', '#erollertuning', '#ninebotg2', '#ninebotg30max', '#vesc', '#72v', '#ninebot', '#shfw']",2024-12-09 15:28:51,@fast_haze,DE,tiktok
https://www.tiktok.com/@beck_visuals/video/7603002022710873366,1,31200,241,20,317,"['#tobias', '#tobi', '#fcbayern']",2026-02-04 14:31:01,@beck_visuals,DE,tiktok
https://www.tiktok.com/@shoptiktokwithme25/video/7598512378363251990,1,7300000,23000,236,4541,"['#fyp', '#TikTokShopUK', '#TikTokMadeMeBuylt', '#TikTokShopHolidayHaul', '#FlashSale']",2026-01-23 14:00:00,@shoptiktokwithme25,DE,tiktok
https://www.tiktok.com/@planetpigs/video/7631529930148400404,1,379100,9893,503,17500,"['#67', '#sixseven', '#funny', '#trending', '#fyp']",2026-04-22 12:33:51,@planetpigs,DE,tiktok
https://www.tiktok.com/@choose1902/video/7632742032070479136,1,203500,6511,70,963,"['#Früchte', '#kifrüchte', '#früchtedrama', '#ki', '#fyp']",2026-04-25 18:57:26,@choose1902,DE,tiktok
https://www.tiktok.com/@bounjouaai.mo/video/7604958276710829335,1,235200,1595,19,736,"['#deutschland', '#viral', '#timelapse', '#fyp', '#garten']",2026-02-09 21:02:16,@bounjouaai.mo,DE,tiktok
https://www.tiktok.com/@models.ia01/video/7615354642301455637,1,16600,191,4,12,"['#billieeilish', '#outfit', '#funny', '#mujermaravilla', '#ia']",2026-03-09 21:25:44,@models.ia01,DE,tiktok
https://www.tiktok.com/@ninovisk7/video/7494621100442406150,1,285300,19500,1849,6846,"['#petlovers', '#funny', '#viralvideos', '#foryoupage', '#gato', '#fyp', '#ai', '#catlover', '#gatitostiktok', '#gatostiktok', '#gatos', '#kidsoftiktok', '#funnybaby', '#gangnamstyle', '#gatostiktok', '#crescernotiktok', '#creatorsearchinsights']",2025-04-18 17:00:00,@ninovisk7,DE,tiktok
https://www.tiktok.com/@fruitsserie6/video/7637131247281573152,1,45800,6818,167,671,"['#kifrüchte', '#früchte', '#ki', '#drama', '#fy']",2026-05-07 14:49:50,@fruitsserie6,DE,tiktok
https://www.tiktok.com/@wildin854/video/7620905143474654486,1,3900000,228700,3372,264200,"['#pig', '#meme', '#dance', '#trend', '#ai']",2026-03-24 20:24:15,@wildin854,DE,tiktok
https://www.tiktok.com/@ki.videos819/video/7609705980523285782,1,31200,453,20,320,"['#nudel', '#ki', '#kivideos']",2026-02-22 16:05:47,@ki.videos819,DE,tiktok
https://www.tiktok.com/@melinaberlinn25/video/7612380861069053216,1,606,48,4,3,"['#xyzabc', '#fyy', '#wahrheit', '#viral', '#xyu']",2026-03-01 21:05:49,@melinaberlinn25,DE,tiktok
https://www.tiktok.com/@deepdreamclips/video/7633180255750065441,1,122700,1979,5,402,"['#fypシ', '#fürdich', '#KI', '#story', '#Früchte']",2026-04-26 23:18:01,@deepdreamclips,DE,tiktok
https://www.tiktok.com/@winetempress/video/7637179536416853278,1,100,2,0,0,"['#winetempress', '#Endfield', '#arknightsendfield', '#arknights']",2026-05-07 17:57:22,@winetempress,DE,tiktok
https://www.tiktok.com/@hormonefabric/video/7631144659833605398,1,112100,545,17,733,"['#fyp', '#foryou', '#tiktokshop', '#spotlight', '#tiktokmademebuyit']",2026-04-21 11:38:51,@hormonefabric,DE,tiktok
https://www.tiktok.com/@serexloj/video/7636666408620870934,1,1233,15,1,10,"['#früchte', '#reposteria', '#dola', '#ai', '#fruitseries']",2026-05-06 08:46:09,@serexloj,DE,tiktok
https://www.tiktok.com/@milliaiart/video/7604162798058245398,1,1810,104,7,0,"['#viraldance', '#dance', '#ki', '#fy', '#trend']",2026-02-07 17:35:23,@milliaiart,DE,tiktok
https://www.tiktok.com/@mmd999999/video/7637213306154978593,1,473,56,5,1,"['#foryoupage', '#timmy', '#ostsee', '#hope']",2026-05-07 20:08:14,@mmd999999,DE,tiktok
https://www.tiktok.com/@luxeshort2/video/7612645688395975958,1,606600,34800,568,1696,"['#dance', '#popmusic', '#michaeljackson', '#aivideo', '#fyp']",2026-03-02 14:13:20,@luxeshort2,DE,tiktok
https://www.tiktok.com/@aza_ai_expert/video/7609752836489923861,1,863500,30400,540,10500,"['#hanedit', '#fastandfurious', '#piperperri', '#tokyodrift', '#aivideo']",2026-02-22 19:07:43,@aza_ai_expert,DE,tiktok
https://www.tiktok.com/@rlygcxhj/video/7636666679078030614,1,10100,154,26,160,"['#früchte', '#reposteria', '#dola', '#ai', '#fruitseries']",2026-05-06 08:47:12,@rlygcxhj,DE,tiktok
https://www.tiktok.com/@ali.b0nn67/video/7622283568089238817,1,5033,102,4,42,"['#ki', '#früchte']",2026-03-28 13:33:16,@ali.b0nn67,DE,tiktok
https://www.tiktok.com/@dailylabs.fr/video/7594568866055965974,1,368700,47600,522,3154,"['#billieeilish', '#billie', '#foundfootage', '#viral', '#ai']",2026-01-12 21:06:02,@dailylabs.fr,DE,tiktok
https://www.tiktok.com/@loser_cor_/video/7611073882786745620,1,570200,62800,1105,21400,"['#жиза', '#весна', '#снг', '#ттпустиврек', '#пжврек']",2026-02-26 08:34:32,@loser_cor_,DE,tiktok
https://www.tiktok.com/@pearss220/video/7554267471440579862,1,59800,139,18,54,"['#fyp', '#tiktokshop', '#tiktokmademebuyit', '#DealsFürDich']",2025-09-26 07:36:06,@pearss220,DE,tiktok
https://www.tiktok.com/@rio.donovan1/video/7628586038297906454,1,1400000,78900,960,20100,"['#mbappe', '#dictator', '#mbappedictator', '#realmadrid', '#haramball', '#championsleague', '#bayern']",2026-04-14 14:10:10,@rio.donovan1,DE,tiktok
https://www.tiktok.com/@ai.wizard0169/video/7566011854082821398,1,54400,858,56,445,"['#schule', '#ki', '#lehrer', '#ausraster', '#67']",2025-10-27 22:10:14,@ai.wizard0169,DE,tiktok
https://www.tiktok.com/@fruchtestorysai1/video/7633339963496533270,1,464,40,0,2,"['#ki', '#früchte', '#fyp', '#virał', '#Animation']",2026-04-27 09:37:49,@fruchtestorysai1,DE,tiktok
https://www.tiktok.com/@lifestyle.fakten/video/7601598473535851798,1,3538,121,2,26,"['#humor', '#ki', '#tippsundtricks', '#faktenvideo', '#lustigeclips']",2026-01-31 19:44:30,@lifestyle.fakten,DE,tiktok
https://www.tiktok.com/@amirthalab8/video/7539933303021767954,1,173100,2306,305,488,"['#شلة_دبي', '#مشاهير_تيك_توك', '#دبي_الامارات', '#foryou', '#fypシ']",2025-08-18 16:32:07,@amirthalab8,DE,tiktok
https://www.tiktok.com/@c1344632dyf/video/7622930473534147873,1,1534,12,0,3,"['#ki', '#früchte', '#fyp']",2026-03-30 08:23:46,@c1344632dyf,DE,tiktok
https://www.tiktok.com/@kostrobeats/video/7624601294161939734,1,9559,27,1,75,"['#ostern2026', '#osterhase', '#KostroBeats', '#FroheOstern', '#fyp']",2026-04-03 20:27:52,@kostrobeats,DE,tiktok
https://www.tiktok.com/@lagy_in_red/video/7628317967264091412,1,517100,21100,928,3181,"['#jimin', '#jungkook', '#jikook', '#kiss', '#bts']",2026-04-13 20:49:52,@lagy_in_red,DE,tiktok
https://www.tiktok.com/@ermi.das.hsv.baby/video/7601619113252867350,1,9748,307,6,91,"['#hsv', '#fußball', '#hamburgersv', '#bundesliga']",2026-01-31 21:04:35,@ermi.das.hsv.baby,DE,tiktok
https://www.tiktok.com/@diaastic_.8/video/7513262873141873938,1,1400000,44300,0,4008,"['#CapCut', '#foryou', '#fyp', '#foryoupage', '#trending', '#real', '#viral', '#repost', '#viewsproblem', '#unfreezemyaccount', '#viral', '#eid', '#2025']",2025-06-07 19:37:15,@diaastic_.8,DE,tiktok
https://www.tiktok.com/@_ki_kay_0/video/7632806535395036448,1,64000,1382,85,631,"['#knas', '#ki', '#früchte', '#seife']",2026-04-25 23:07:43,@_ki_kay_0,DE,tiktok
https://www.tiktok.com/@deepdreamclips/video/7632403696936095008,1,30900,144,3,9,"['#fypシ', '#fürdich', '#KI', '#Früchte', '#story']",2026-04-24 21:04:30,@deepdreamclips,DE,tiktok
https://www.tiktok.com/@t3t0sqcwz8/video/7631135226021874976,1,244000,1244,11,612,"['#DealsFürDich', '#FrühlingsMustHaves', '#germany', '#tiktokmademebuyit', '#badezimmer']",2026-04-21 11:02:17,@t3t0sqcwz8,DE,tiktok
https://www.tiktok.com/@slopainsky/video/7606072095734369537,1,2300000,58600,323,2943,"['#billieeilish', '#fyp', '#foryoupage', '#eilish', '#wildflower']",2026-02-12 21:04:40,@slopainsky,DE,tiktok
https://www.tiktok.com/@farahtalib4/video/7547172649269595410,1,3600000,54900,856,3502,"['#اكسبلور', '#مشاهدات', '#مشاهير_تيك_توك', '#الشعب_الصيني_ماله_حل', '#اكسبلورexplore']",2025-09-07 04:44:31,@farahtalib4,DE,tiktok
https://www.tiktok.com/@winetempress/video/7637188215430057246,1,454,19,0,0,"['#winetempress', '#Endfield', '#arknightsendfield', '#arknights']",2026-05-07 18:31:02,@winetempress,DE,tiktok
https://www.tiktok.com/@ai_storys56/video/7635715229183118614,1,13000,66,0,7,"['#ki', '#kivideos', '#story', '#früchte']",2026-05-03 19:14:55,@ai_storys56,DE,tiktok
https://www.tiktok.com/@tvhub53/video/7625556675092679968,1,8913,118,5,18,"['#früchte', '#kifrüchte', '#ki', '#kivideos', '#realitätsfern']",2026-04-06 10:14:39,@tvhub53,DE,tiktok
https://www.tiktok.com/@4fingersup/video/7637204735929453856,1,1864,31,1,4,"['#wm', '#trikot', '#germany', '#aistory', '#brainrot']",2026-05-07 19:34:58,@4fingersup,DE,tiktok
https://www.tiktok.com/@richtigklassede/video/7635225920986533153,1,30000,593,154,267,"['#Ostern', '#marie', '#Osterhase', '#Osterlied', '#fürdich']",2026-05-02 11:36:13,@richtigklassede,DE,tiktok
https://www.tiktok.com/@jeonsaena/video/7636432486469225735,1,7275,191,21,14,"['#love', '#jungkook', '#fyp', '#recomendation', '#ai']",2026-05-05 17:38:16,@jeonsaena,DE,tiktok
https://www.tiktok.com/@drun_fanat/video/7636657313994001686,1,295700,28400,150,37000,"['#меллстрой', '#рекомендации', '#прикол', '#друн', '#бой']",2026-05-06 08:10:52,@drun_fanat,DE,tiktok
https://www.tiktok.com/@richtigklassede/video/7634285405315075360,1,119000,1836,285,2451,"['#Maximilian', '#Ostern', '#Osterhase', '#Osterlied', '#fürdich']",2026-04-29 22:46:29,@richtigklassede,DE,tiktok
https://www.tiktok.com/@tiktokcomedybra/video/7534436241769532694,1,884000,72800,738,44200,"['#deutschland', '#typischdeutschland', '#funny', '#ki']",2025-08-03 21:00:43,@tiktokcomedybra,DE,tiktok
https://www.tiktok.com/@jeonsaena/video/7625667014442372359,1,18700,270,13,23,"['#love', '#fyp', '#jungkook', '#recommendations', '#ai']",2026-04-06 17:22:44,@jeonsaena,DE,tiktok
https://www.tiktok.com/@.no_1.2know/video/7593842147472723222,1,24300,4774,14,149,"['#fy', '#viral']",2026-01-10 22:05:59,@.no_1.2know,DE,tiktok
https://www.tiktok.com/@ezdah00/video/7495122488188325142,1,42400,147,31,1382,"['#ostern', '#2025']",2025-04-19 22:23:18,@ezdah00,DE,tiktok
https://www.tiktok.com/@iammax1muz/video/7622684484751691039,1,33000000,1500000,19400,881100,"['#67', '#mashaandthebear', '#машаимедведь', '#sixseven', '#gazan', '#газан', '#медведь', '#fyp', '#музыка', '#тренд', '#fyp']",2026-03-29 16:29:25,@iammax1muz,DE,tiktok
https://www.tiktok.com/@aiai8862/video/7578970158652247318,1,372000,7995,73,4084,"['#AI', '#Arbeit', '#worklifebalance', '#schichtarbeit']",2025-12-01 20:15:04,@aiai8862,DE,tiktok
https://www.tiktok.com/@mamathatsnotfair/video/7539532133413571862,1,2600000,52600,1193,27200,"['#Opa', '#baby', '#babytiktok', '#babyboy', '#ki']",2025-08-17 14:35:25,@mamathatsnotfair,DE,tiktok
https://www.tiktok.com/@bruxo.2.4.4/video/7635679861591362848,1,1281,96,5,13,"['#conversionkit', '#5kw', '#foruyou', '#mtb', '#ebike']",2026-05-03 16:57:43,@bruxo.2.4.4,DE,tiktok
https://www.tiktok.com/@fruitclips27/video/7633891092110298401,1,686,85,0,0,"['#kifrüchte', '#fyp', '#fy', '#früchte']",2026-04-28 21:16:22,@fruitclips27,DE,tiktok
https://www.tiktok.com/@winetempress/video/7636934070483701022,1,1607,57,3,1,"['#winetempress', '#Endfield', '#arknightsendfield', '#arknights']",2026-05-07 02:04:59,@winetempress,DE,tiktok
https://www.tiktok.com/@schnappnot/video/7586559229956246806,1,3939,84,22,58,"['#musik', '#schnappnot', '#neuemusik', '#foryoupage', '#kaffee']",2025-12-22 07:04:54,@schnappnot,DE,tiktok
https://www.tiktok.com/@saftigestories/video/7635686657768820001,1,176000,5817,110,2153,"['#früchte', '#kifrüchte', '#brainrot', '#fruits', '#aistory']",2026-05-03 17:24:05,@saftigestories,DE,tiktok
https://www.tiktok.com/@aeffchenzeit/video/7636876614726389024,1,4345,125,12,406,"['#äffchenzeit', '#gutenmorgen', '#kaffee', '#affe', '#kaffeepause']",2026-05-07 06:00:00,@aeffchenzeit,DE,tiktok
https://www.tiktok.com/@elycrazyy12/video/7633368860120337686,1,50400,293,0,70,"['#fyp', '#tiktokshop', '#viral', '#Deals', '#DealsForYou']",2026-04-27 11:29:54,@elycrazyy12,DE,tiktok
https://www.tiktok.com/@seelenblick35/video/7636673784342252832,1,110,34,3,40,"['#jesus', '#wahrheit', '#gebet', '#liebe', '#weg']",2026-05-06 09:14:47,@seelenblick35,DE,tiktok
https://www.tiktok.com/@porta253/video/7597187393900268833,1,216600,13400,173,1222,"['#viral', '#zitat', '#fyp', '#foryou', '#foryoupagе']",2026-01-19 22:27:30,@porta253,DE,tiktok
https://www.tiktok.com/@kat.069.m/video/7629678279921913121,1,13100,99,10,43,"['#tiktokshop', '#germany', '#dealsfürdich', '#blume', '#homedecor']",2026-04-17 12:48:33,@kat.069.m,DE,tiktok
https://www.tiktok.com/@aimybeats/video/7637121332630654241,1,3899,182,8,11,"['#michaeljackson', '#kingofpop', '#mj', '#thriller', '#cosplay']",2026-05-07 14:11:21,@aimybeats,DE,tiktok
https://www.tiktok.com/@lllavon/video/7516316087659597078,1,1500000,103500,397,13200,"['#riders', '#kawasaki', '#bike', '#fyp', '#goviral', '#ducati', '#biker', '#rider', '#suzuki', '#race', '#motorsport', '#ride', '#bikerlife', '#supersport', '#nightlife', '#night']",2025-06-16 01:05:24,@lllavon,DE,tiktok
https://www.tiktok.com/@c1344632dyf/video/7625736710785125665,1,24200,277,9,28,"['#ki', '#früchte']",2026-04-06 21:53:12,@c1344632dyf,DE,tiktok
https://www.tiktok.com/@geyrotdeluxe/video/7624837899229383968,1,152800,8676,162,7084,"['#Ki', '#animation', '#more', '#christianwolf', '#morenutrition']",2026-04-04 11:45:23,@geyrotdeluxe,DE,tiktok
https://www.tiktok.com/@longliveai/video/7559491915780001046,1,2600000,68200,2335,19000,"['#ai', '#sora', '#michaeljackson', '#kfc', '#viral', '#meme', '#openai']",2025-10-10 10:00:00,@longliveai,DE,tiktok
https://www.tiktok.com/@dancechallangee/video/7593799890329668872,1,697800,8698,574,2542,"['#lamineyamal', '#chanel', '#oldspicechallenge', '#challenge', '#trendingtiktok']",2026-01-10 19:22:01,@dancechallangee,DE,tiktok
https://www.tiktok.com/@ai.honkie/video/7603040700032224534,1,570400,14100,621,16400,"['#mbappe', '#championsleague', '#trend', '#viral', '#realmadrid']",2026-02-04 17:01:04,@ai.honkie,DE,tiktok
https://www.tiktok.com/@weltxki/video/7610833309647785238,1,372100,27000,188,4240,"['#psychologie', '#ki', '#auto', '#arbeit', '#männer']",2026-02-25 17:00:25,@weltxki,DE,tiktok
https://www.tiktok.com/@tik.tak.wo/video/7494223619153743126,1,804100,9889,283,21800,"['#Neu', '#new', '#foryоu', '#Lustig', '#Märchenhaft', '#Новинка', '#Весёлая', '#Ostern', '#Пасха', '#зайчик', '#Hase']",2025-04-17 12:15:13,@tik.tak.wo,DE,tiktok
https://www.tiktok.com/@fruits2064/video/7629735733003144481,1,16000,247,18,138,"['#aifruit', '#fruitai', '#früchte', '#ai']",2026-04-17 16:31:29,@fruits2064,DE,tiktok
https://www.tiktok.com/@66.avtobus/video/7633769121599147286,1,3274,119,2,134,"['#31школа', '#сынхуйни', '#школа', '#таллинн', '#эстония']",2026-04-28 13:23:09,@66.avtobus,DE,tiktok
https://www.tiktok.com/@denoistanders/video/7609790943780244758,1,2750,116,4,4,"['#fy', '#ai', '#ki', '#future', '#fyp']",2026-02-22 21:35:29,@denoistanders,DE,tiktok
https://www.tiktok.com/@tikokgibtmirgeld/video/7634495340363664673,1,2119,185,5,108,"['#ki', '#früchte', '#dasdarfnichtmehrpassieren']",2026-04-30 12:21:14,@tikokgibtmirgeld,DE,tiktok
https://www.tiktok.com/@sivoun_art/video/7628556416114052374,1,3588,67,1,35,"['#BeachSunset', '#GoldenHour', '#OceanVibes', '#TropicalParadise', '#FYP']",2026-04-16 14:00:00,@sivoun_art,DE,tiktok
https://www.tiktok.com/@pfotenliebepur/video/7523855724133240086,1,238600,11900,684,2614,"['#unvergessen', '#ichvermissedich', '#verlust', '#abschied', '#trauer', '#ki', '#emotional', '#hunde', '#seelenhund', '#emotionalvideo']",2025-07-06 08:43:02,@pfotenliebepur,DE,tiktok
https://www.tiktok.com/@tik.tak.wo/video/7494582871735143702,1,65700,402,18,867,"['#Neu', '#new', '#foryоu', '#Märchenhaft', '#Häschen', '#Lustig', '#Новинка', '#Hase', '#Пасха', '#зайчик', '#музыка', '#Весёлая', '#Ostern']",2025-04-18 11:29:20,@tik.tak.wo,DE,tiktok
https://www.tiktok.com/@lenny__legend/video/7633509269530299680,1,55600,332,21,59,"['#fy', '#ostsee', '#hope', '#wal', '#traktor']",2026-04-27 20:34:41,@lenny__legend,DE,tiktok
https://www.tiktok.com/@2.vin33/video/7634675300843965728,1,320300,45300,512,6123,"['#zitat', '#likemal', '#goviral', '#fypp', '#geld']",2026-04-30 23:59:32,@2.vin33,DE,tiktok
https://www.tiktok.com/@winetempress/video/7637131009217056030,1,1204,42,3,2,"['#winetempress', '#Endfield', '#arknightsendfield', '#arknights']",2026-05-07 14:49:02,@winetempress,DE,tiktok
https://www.tiktok.com/@iammax1muz/video/7620085991285542174,1,13500000,451900,7155,433700,"['#67', '#sixseven', '#машаимедведь', '#mashaandthebear', '#gazan', '#music', '#тренд', '#танцы', '#trending', '#fyp', '#деревня', '#село']",2026-03-22 15:25:51,@iammax1muz,DE,tiktok
https://www.tiktok.com/@derkityp.de/video/7569642186724199702,1,8803,83,10,7,"['#zug', '#stress', '#ki', '#lustig', '#viral']",2025-11-06 16:57:46,@derkityp.de,DE,tiktok
https://www.tiktok.com/@qian.fan5/video/7621180985438260488,1,240100,8547,211,821,"['#gugugaga', '#endfield', '#arknightsendfield', '#cute']",2026-03-25 14:14:43,@qian.fan5,DE,tiktok
https://www.tiktok.com/@fruitinatorr/video/7629065458028694787,1,330,8,1,6,"['#ki', '#meme']",2026-04-15 21:10:26,@fruitinatorr,DE,tiktok
https://www.tiktok.com/@facesfootballclub/video/7593350051687222550,1,2000000,39600,1110,1344,"['#yamal', '#lamineyamal', '#barca', '#fyp']",2026-01-09 14:16:27,@facesfootballclub,DE,tiktok
https://www.tiktok.com/@naza_junior__237/video/7524644395728129302,1,2200000,35900,2330,4468,"['#madrid', '#millionsviews', '#vinijr', '#psg', '#dadju', '#dormund', '#lamineyamal', '#barcelona']",2025-07-08 11:43:26,@naza_junior__237,DE,tiktok
https://www.tiktok.com/@winetempress/video/7637068725924990238,1,986,42,2,0,"['#winetempress', '#Endfield', '#arknightsendfield', '#arknights']",2026-05-07 10:47:27,@winetempress,DE,tiktok
https://www.tiktok.com/@juliataviani/video/7617607149140708630,1,243500,2957,140,470,"['#fyp', '#natural', '#positivevibes', '#trending']",2026-03-15 23:06:25,@juliataviani,DE,tiktok
https://www.tiktok.com/@txwl1.5/video/7615577995520101654,1,74300,454,7,88,"['#tiktokmademebuyit', '#fyp', '#tiktokshop', '#spotlight', '#ootd']",2026-03-10 11:52:16,@txwl1.5,DE,tiktok
https://www.tiktok.com/@wholesomeki7/video/7624996789556497686,1,1238,110,5,1,"['#Liebe', '#KI', '#romantic', '#digitallove']",2026-04-04 22:01:54,@wholesomeki7,DE,tiktok
https://www.tiktok.com/@ai.fulltime/video/7610658693801168150,1,259000,11500,92,2775,"['#ai', '#ki', '#viral', '#fy', '#fyp']",2026-02-25 05:43:24,@ai.fulltime,DE,tiktok
https://www.tiktok.com/@lucafanpage02/video/7602821288566017302,1,196300,278,24,53,"['#TikTokShop', '#DealDrops', '#Spotlight', '#dealsfürdich', '#fyp']",2026-02-04 02:49:48,@lucafanpage02,DE,tiktok
https://www.tiktok.com/@lachwindel/video/7630842977513950496,1,136600,2284,85,1193,"['#67', '#sixseven', '#lustigebabys', '#babiesoftiktok', '#dancer']",2026-04-20 16:08:08,@lachwindel,DE,tiktok
https://www.tiktok.com/@ai.u.know/video/7626342312775355680,1,13800,197,4,22,"['#früchte', '#ki', '#lustig']",2026-04-08 13:03:16,@ai.u.know,DE,tiktok
https://www.tiktok.com/@ki_fruchte67/video/7629066647587802401,1,69600,1036,60,280,"['#viral', '#ki', '#früchte']",2026-04-15 21:15:03,@ki_fruchte67,DE,tiktok
https://www.tiktok.com/@dailydeals666/video/7573989037732629782,1,137700,257,12,117,"['#TikTokShopBlackFriday', '#fyp', '#DealsFürDich', '#foryou', '#tik_tok']",2025-11-18 16:34:00,@dailydeals666,DE,tiktok
https://www.tiktok.com/@iammax1muz/video/7626436162411941151,1,6300000,205200,3049,59600,"['#nickwilde', '#judyhopps', '#zootopia', '#zootopia2', '#mrbig', '#snake', '#gazan', '#67', '#sixseven', '#город', '#тренд', '#trending']",2026-04-08 19:07:35,@iammax1muz,DE,tiktok
https://www.tiktok.com/@maso.maso397/video/7637241255470107924,1,916,117,9,1,"['#tiktoklive', '#livehighlights', '#LIVEIncentiveProgram', '#ZeroToHero', '#PaidPartnership']",2026-05-07 21:56:44,@maso.maso397,DE,tiktok
https://www.tiktok.com/@bernhard.nickel6/video/7618131283499175200,1,416,84,22,1,['#Natur'],2026-03-17 09:00:24,@bernhard.nickel6,DE,tiktok
https://www.tiktok.com/@travelcircus_de_deals/video/7636331861882490145,1,2830,33,1,8,"['#ostsee', '#usedom', '#kurztrip', '#urlaubindeutschland', '#travelcircus']",2026-05-05 11:07:51,@travelcircus_de_deals,DE,tiktok
https://www.tiktok.com/@lunamikaele0/video/7636602039857909025,1,305700,10600,179,10400,"['#früchte', '#gewohnheiten', '#drama', '#roman']",2026-05-06 04:37:21,@lunamikaele0,DE,tiktok
https://www.tiktok.com/@3_dortmunder_ai_jungs/video/7564767688799554838,1,19200,118,1,86,"['#bvb', '#veo3', '#humor', '#fcbayern']",2025-10-24 14:42:15,@3_dortmunder_ai_jungs,DE,tiktok
https://www.tiktok.com/@t3t0sqcwz8/video/7634148670727916832,1,292500,956,35,58,"['#DealsFürDich', '#FrühlingsMustHaves', '#germany', '#tiktokmademebuyit', '#Spielzeugtruck']",2026-04-29 15:19:00,@t3t0sqcwz8,DE,tiktok
https://www.tiktok.com/@ramsmoki743/video/7635147188561120545,1,6166,748,40,68,"['#cat', '#katze', '#ki', '#katzenvideos', '#kitten']",2026-05-02 06:31:18,@ramsmoki743,DE,tiktok
https://www.tiktok.com/@yapyapbeats/video/7624596089785552160,1,919200,36100,549,105600,"['#Ostern', '#Osterhase', '#FYPDeutschland', '#Lustig', '#yapyapbeats']",2026-04-03 20:07:00,@yapyapbeats,DE,tiktok
https://www.tiktok.com/@ceal9wnvn2/video/7633386075712490785,1,503,1,0,1,"['#FrühjahrsDeals', '#dealsfürdich', '#tiktokmademebuylt', '#DealsForYou', '#tiktokshop']",2026-04-27 15:06:00,@ceal9wnvn2,DE,tiktok
https://www.tiktok.com/@supermoto_2025/video/7470028767885331730,1,3481,171,1,5,"['#wrz', '#oldschooltwostroke', '#2stroke', '#Dirtbike', '#twostrokelover', '#supermoto', '#fyp', '#foryoupage', '#fyppage', '#fyppppppppppppppppppppppp']",2025-02-11 06:26:52,@supermoto_2025,DE,tiktok
https://www.tiktok.com/@fun_with_ki/video/7480365264027094294,1,312900,4551,302,9973,"['#gefühle', '#emotions', '#lebensfreude', '#entspannung', '#leben', '#grüße', '#StarkeFreundschaft', '#geburtstag', '#geburtstagsgeschenk', '#katzen']",2025-03-11 02:58:11,@fun_with_ki,DE,tiktok
https://www.tiktok.com/@der_gastronom1/video/7624916161502743840,1,318,3,2,3,"['#hasi', '#derGastronom', '#humor', '#excorcist', '#ostern']",2026-04-04 16:49:05,@der_gastronom1,DE,tiktok
https://www.tiktok.com/@luckyballshighlights/video/7634113917240872224,1,41900,104,15,25,"['#championsleague', '#london', '#atleticodemadrid', '#arsenal', '#madrid']",2026-04-29 11:41:05,@luckyballshighlights,DE,tiktok
https://www.tiktok.com/@phrasenmaehenmann01/video/7625228405100858646,1,395100,10200,718,15800,"['#shorts', '#comedy', '#ostern', '#pixverse', '#comedy', '#ostern', '#berge', '#song', '#satire', '#tirol', '#trump', '#idiot', '#pixverse', '#spaß', '#gutelaune', '#lustig', '#lustigevideos', '#deutsch', '#sprache', '#subscribe']",2026-04-05 19:00:00,@phrasenmaehenmann01,DE,tiktok
https://www.tiktok.com/@donmax1981/video/7636871573697334561,1,547800,11800,604,12900,"['#fcbayern', '#bayernmunich', '#championsleague', '#fußball', '#soccer']",2026-05-06 22:02:10,@donmax1981,DE,tiktok
https://www.tiktok.com/@obstgeschichten1/video/7620809409073040662,1,7511,92,2,38,"['#fruit', '#früchte', '#obst', '#germany', '#ki', '#viral', '#fyp', '#trend']",2026-03-24 14:14:06,@obstgeschichten1,DE,tiktok
https://www.tiktok.com/@user744080258708108/video/7635952838224432402,1,198,3,0,0,"['#رقص', '#بنات_تيك_توك', '#مشاهير_تيك_توك', '#الشعب_الصيني_ماله_حل']",2026-05-04 10:37:01,@user744080258708108,DE,tiktok
